product_id,video_url,content_url,video_title,parent_title,aspects
B01572DIM2,https://www.amazon.com/vdp/aead01cc442b40cba89c3f69377fc8e8?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/7db14160-760e-5f69-8d5e-644e74a2cac7/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,May 5 2016,Gold Candy Hershey's Kisses with Almonds 3 lb (Approx 300 pcs) - Wedding Candy & 50th Anniversary Candy,"{'Brand': 'WH Candy', 'Flavor': 'Almond'}"
B0B5G1JBFP,https://www.amazon.com/vdp/7e888d90a4334a22924e06877ca3b6a9?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/92726a35-c824-5121-9c3c-2955a225fc8b/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Traditional Medicinals Organic Roasted Dandelion Root Tea, 16 Tea Bags (Pack of 6)","Traditional Medicinals Organic Dandelion Leaf & Root Herbal Tea, Supports Kidney Function & Healthy Digestion, (Pack of 2) - 32 Tea Bags Total","{'Brand': 'Traditional Medicinals', 'Tea Variety': 'Dandelion Root'}"
B0714K24L2,https://www.amazon.com/vdp/3319ccf4fb6048e9b7e20af4c8bd8342?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/31588515-9069-5f5c-87f9-6268414b44ab/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,How To Brew Chemex Poor Over Coffee - with the best coffee beans from Koffee Kult,"Koffee Kult Koffee Kult Medium Roast Smooth and Flavorful Medium Roast Whole Coffee Beans- Perfect for a Relaxing Cup Anytime (Medium Roast, 80 Ounces)","{'Brand': 'Koffee Kult', 'Item Form': 'Whole Bean', 'Flavor': 'Medium Roast', 'Country of Origin': 'USA'}"
B0714K24L2,https://www.amazon.com/vdp/291dd1796f12411da32345e9cfe9446e?ref=dp_vse_rvc_3,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/8e48bebf-2fac-54e6-b8ae-3a7b4fdc2c5e/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Koffee Kult direct trade coffee beans freshly roasted. Sustainable, responsible, and traceable.","Koffee Kult Koffee Kult Medium Roast Smooth and Flavorful Medium Roast Whole Coffee Beans- Perfect for a Relaxing Cup Anytime (Medium Roast, 80 Ounces)","{'Brand': 'Koffee Kult', 'Item Form': 'Whole Bean', 'Flavor': 'Medium Roast', 'Country of Origin': 'USA'}"
B000T8XZOQ,https://www.amazon.com/vdp/2c18f821a6f24d488789699310b381c6?ref=dp_vse_rvc_8,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/09a10fad-88ec-5d1b-bcc9-5f6d2f33a9c1/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Here's How to Get a Perfect Sugar Rim on Your Cocktail,"Monin - Sugar Free Sweetener, Great for Coffee, Cocktails, & Lattes, Dissolves Quickly In Liquids, Made With Sucralose, Sweet Flavoring, Clean Label, Gluten-Free, Non-GMO (1 Liter, Single)","{'Brand': 'Monin', 'Item Form': 'Liquid'}"
B0792DV8DN,https://www.amazon.com/vdp/264e7f6e5d6541e4bb1a73f92df911ee?ref=dp_vse_rvc_3,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/ae311d6e-dea2-5af9-bd2b-d4fc35e9e88a/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Charms Mini Pops 18 Assorted Flavors with Resealable Bag (400 Count),"Blow Pop Minis Hard Candy Lollipops for Kids Easter Basket Stuffers, 3.5 Ounces, Pack of 3","{'Brand': 'Blow Pops Lollipops', 'Item Form': 'Lollipop', 'Occasion': 'Easter'}"
B0BG67TB62,https://www.amazon.com/vdp/1211132ec3464050a857272dd0f1e9b3?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/1e409bbd-9745-5fb0-94a5-ced763b4b2d7/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"NESCAF Dolce Gusto Coffee Capsules  Café Lungo   48 Single Serve Pods, (Makes 48 Cups)       48 C...",GRANA Coffee Capsules Compatible with Nescafe Dolce Gusto - 48 Count of Dolce Gusto Espresso (3 Boxes of 16 capsules each) - Dolce Gusto Coffee Pods,"{'Brand': 'G Grana', 'Item Form': 'Capsule', 'Flavor': 'Espresso', 'Country of Origin': 'Guatemala'}"
B078JMN15Y,https://www.amazon.com/vdp/298c7c3a04bc46f78a2b89075d8793c0?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/552fd238-bf18-56f5-9e79-410dc5a33ec2/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Cap'Mundo IML and Bio & Compost,"Cap'Mundo Paris Espresso Capsules Variety Pack, 50 Single Cup Coffee Pods Compatible with Nespresso Original Machines, Specialty Grade and Artisan Slow-Roasted in France","{'Brand': ""Cap'Mundo"", 'Item Form': 'Capsule', 'Flavor': 'Espresso'}"
B078JMN15Y,https://www.amazon.com/vdp/ac73e7d731c94e0290206bbb583178ad?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/66cb79dc-ee09-53f0-b001-7801a6ed0bc9/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Capsule Technology, Perfected","Cap'Mundo Paris Espresso Capsules Variety Pack, 50 Single Cup Coffee Pods Compatible with Nespresso Original Machines, Specialty Grade and Artisan Slow-Roasted in France","{'Brand': ""Cap'Mundo"", 'Item Form': 'Capsule', 'Flavor': 'Espresso'}"
B08T4JQV5L,https://www.amazon.com/vdp/e0bcedec14074e1fab6374d745837978?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/ffc36094-7de9-54ae-b820-9df822e6ea40/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Flax Seed Oil,CanMar Premium Organic Golden Flax Oil (1 Bottle) / Cold Pressed/Micro Filtered/Omega-3 ALA/Non GMO/Organic/Vegan/Kosher/ 16.9 oz Glass Bottle,"{'Item Form': 'Liquid', 'Brand': 'CanMar Foods'}"
B0BXM1FRGK,https://www.amazon.com/vdp/fe0fcfb8a324433489fa860d9295b8af?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/05ed14bb-237a-5178-9bb9-b461562a1eb8/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,The scoop is to small and the product is only half of the container :(,"Turmaquik Organic Golden Milk Turmeric Powder Mix (180 Servings) + Superfood Blend of Ginger, Black Pepper, Curcumin, Cinnamon, Cardamom - Anti Inflammatory, Non-GMO, Vegan, Keto, Ayurvedic","{'Brand': 'Turmaquik', 'Item Form': 'Powder', 'Flavor': 'Original', 'Color': 'Original', 'Country of Origin': 'USA'}"
B008FQQ26C,https://www.amazon.com/vdp/d2c90c53dccd42f6b5f3f3d7dfa59324?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/90291023-1569-5211-8c3b-e11175fd1607/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"If Cookie Monster Has a Holy Grail of Treats, These Compost Cookies Are It","Wilton Glucose to Create Smooth Elastic Gum Paste, 8.5-Ounce","{'Brand': 'Wilton', 'Diet Type': 'Kosher'}"
B07CT93TT8,https://www.amazon.com/vdp/078c762b969243858ae1ee1e2f5ca584?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/8ca10380-1dba-5a34-a8ac-f0272c1a06da/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Edible Arrangements Fresh Chocolate Covered Strawberries Gift Box,Edible Arrangements Fresh Chocolate Covered Strawberries Gift Box,"{'Flavor': 'Strawberry', 'Brand': 'EDIBLE ARRANGEMENTS'}"
B07R68MWM6,https://www.amazon.com/vdp/aebfeaef98b443058687f44d2a86aa4f?ref=dp_vse_rvc_7,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/cf300607-0357-5f3c-8cbc-272c742a2103/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Amazon Fresh Video,"Riccolivo Extra Virgin Olive Oil, First Cold Pressed, 100% Natural, Less Than 0.8% Acidity, 25 Fl Oz (750ml)","{'Brand': 'Riccolivo', 'Flavor': 'Olive'}"
B08TBFK92D,https://www.amazon.com/vdp/869acb6bda814e12a45acf780f9ed13b?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/9f76dfc8-f65d-5b4a-b303-cb1c4b0598b3/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Schuil Artisan Coffee,"Schuil Whole Bean Coffee, Premium Roasted Gourmet Coffee beans, Smooth and Full Bodied Artisan Coffee (Caramel Creme, 12 oz)","{'Brand': 'SCHUIL', 'Item Form': 'Whole Bean', 'Flavor': 'Caramel Creme'}"
B01N0APDVS,https://www.amazon.com/vdp/aebfeaef98b443058687f44d2a86aa4f?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/cf300607-0357-5f3c-8cbc-272c742a2103/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Amazon Fresh Video,"AmazonFresh Mediterranean Extra Virgin Olive Oil, 68 Fl Oz (2L)","{'Brand': 'AmazonFresh', 'Flavor': 'Olive', 'Item Form': 'Liquid'}"
B06XG1HNT3,https://www.amazon.com/vdp/632dc590b4e94339953ec373f1b95e8b?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/e7bb4c33-fdca-5fcb-a169-9bd93f2b6c04/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Eddie Ojeda Founder of Twisted Hot Sauce and Lead Guitarist for Twisted Sister,Twisted Hot Sauce Peach Ghost - Pepper 3 pack / 5 OZ High Heat from Eddie Ojeda Twisted Sister Lead Guitarist w/ Dee Snider / Ojeda Signature Bulls Eye Guitar Label,"{'Flavor': 'Peach', 'Brand': 'Twisted Hot Sauce'}"
B01B2ZCDVA,https://www.amazon.com/vdp/31d830a050864c3ca689b504058bf87b?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/df08d20d-9787-52f2-a2e6-fce71540d5f6/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Dr Danger Coffee Surgical Strike Single Serve Cups for Keurig K-Cup Brewers, Premium 12 Count Ext...","Dr Danger Coffee Surgical Strike Single Serve Cups for Keurig K-Cup Brewers, Premium 12 Count Extra Bold, Gourmet Roasted. 2.0 Brewer Compatible","{'Brand': 'Dr Bob Arnot', 'Item Form': 'Pods', 'Flavor': 'Coffee'}"
B07SXV56HR,https://www.amazon.com/vdp/ecfffaf8c3504b5594f9bc7da0ba70b9?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/daf11571-4c6a-512f-a8bc-056744078fec/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"NongShim Cup Noodle Soup, Kimchi, 2.64 Ounce (Pack of 6)","Lucky Me! Chicken Sotanghon Instant Vermicelli Soup (Artificial Chicken Soup) 28g, 6 Pack","{'Brand': 'Lucky Me!', 'Flavor': 'Chicken Sotanghon', 'Item Form': 'instant'}"
B07PCSX79P,https://www.amazon.com/vdp/ce49b288aea54e78a2652043149b24c8?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/29666510-894f-5c31-ab92-8fd34bdcb275/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Civilized Coffee Founders Intro,"Civilized Coffee Tanzanian Peaberry Whole Bean Medium Roast Coffee, Gourmet Coffee 12oz bag (Tanzania Peaberry)","{'Brand': 'CIVILIZED COFFEE', 'Item Form': 'Whole Bean', 'Flavor': 'Caramel'}"
B007SAUB36,https://www.amazon.com/vdp/c00f471049184a829006889270f1aaf3?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/98c691f3-0fcd-5260-9cbd-245c15ed7173/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Tastefully Simple Bayou Bourbon Glaze (2-Pack),Sweet Bourbon Glaze,"{'Flavor': 'Beef', 'Brand': ""Brasswell's""}"
B07SB6SCKY,https://www.amazon.com/vdp/607fa307e8c64f7aa8e3810c51f3b272?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/7a397f5e-521b-5179-8461-1343e746378f/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Meet Swanson - About Swanson Health Products,Swanson Certified Organic Goji 32 fl Ounce (946 ml) Liquid (2 Pack),"{'Brand': 'Swanson', 'Flavor': 'Goji', 'Item Form': 'Liquid'}"
B008S88KVW,https://www.amazon.com/vdp/8ae517a5100a4d2d9d44bcbf3159f4d5?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/fc08045b-4796-57cd-8e32-9ce704ded984/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"McCormick Pure Vanilla Extract, 1 fl oz","Watkins Imitation Vanilla Extract, 2 Ounces","{'Flavor': 'Vanilla', 'Brand': 'Watkins'}"
B098D6K4T3,https://www.amazon.com/vdp/7abeb818ae9646c7a5c6774e851696d4?ref=dp_vse_rvc_4,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/45ea5ddc-91ac-5190-a3ed-923774d69012/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Dubble Bubble - Assorted Flavors, Tub (300 Count)","Candy Shop Assorted Bubble Gum Party Mix - 2 Pounds of Your Favorite, Bazooka, Cry Baby, Big League, Dubble Bubble, Hubba Bubba, RainBlo, Super Bubble, & More","{'Flavor': 'Assorted', 'Brand': 'The Snackery', 'Color': 'Assorted'}"
B0B8VY1G8R,https://www.amazon.com/vdp/6bc1412ea84e4c50b89927e42cfcfa25?ref=dp_vse_rvc_5,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/31bbea30-700c-5f06-93ee-7a5b03e871ec/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,When Cravings Hit 15,"BOOST Glucose Control Max 30g Protein Nutritional Drink, Very Vanilla, 11 Fl Oz (Pack of 12)","{'Brand': 'BOOST', 'Flavor': 'Vanilla', 'Diet Type': 'Gluten Free'}"
B07WGB739G,https://www.amazon.com/vdp/06441a843c1f4318a2e2404dcd63dd0f?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/be5d3c79-3bb9-58d3-bcf1-74c329107406/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Magic Porcelain 2 Part Epoxy Chip Fix, White","Magic Porcelain 2 Part Epoxy Chip Fix, White","{'Brand': 'MAGIC', 'Material': 'Resin', 'Color': 'White'}"
B07WGB739G,https://www.amazon.com/vdp/ff2ef5298ac64e81a66c89a3ba317ac8?ref=dp_vse_rvc_6,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/6e6e9afb-3898-5f7b-aad9-9995103eb379/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,How to Replace Bath Wall Tile,"Magic Porcelain 2 Part Epoxy Chip Fix, White","{'Brand': 'MAGIC', 'Material': 'Resin', 'Color': 'White'}"
B075G1XYJ5,https://www.amazon.com/vdp/301827f187d547d988fc56606d547fc3?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/46e35355-0766-5127-af1f-b9038e7ef483/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Martha Stewart Wine Co.,"2016 Bear Hug Winemaker Select Chardonnay, California 750 mL","{'Varietal Designation': 'Chardonnay', 'Wine Type': 'White Wine'}"
B004MO9UAG,https://www.amazon.com/vdp/16479b6fee774adcb2dd9f8840074d44?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/dd8deda4-ab08-5669-bac3-61a0c47c06c6/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Amazing Grass, Nutritional Plant Based Kidz Superfood Powder with Greens, Veggies and Fruits, Fla...",Amazing Grass Kidz Superfood Powder Flavor: Berry Blast,"{'Item Form': 'Powder', 'Brand': 'Amazing Grass'}"
B08ZJQL7DF,https://www.amazon.com/vdp/41433bd9726643339cded1ec99bc7f3d?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/21f478fe-51fb-53e3-bd06-81fb8ad9689e/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Wilton Mini Hearts Silicone Mold, 12-Cavity - Heart Shaped Mold.Wilton 2115–0225stack-n-melt Cand...",Wilton Sanding Sugar Sprinkles Assorted Colors; 2.5oz (Yellow),"{'Brand': 'Wilton', 'Color': 'Yellow'}"
B07LD9ZKGF,https://www.amazon.com/vdp/af2d527b7fb04ee5827a8f8d0da2fc08?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/5fbc1f09-623b-5001-84bc-bbcf2f72feed/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,How to Make Black Tea,Honey Cinnamon Black Tea (Strong) | 75+ Cups | Tasty Cinnamon Iced & Hot Sweet Tea | Great Cinnamon Flavor | La Canela Te | Fast Brew Times,"{'Brand': 'Volt Tea', 'Item Form': 'Bagged', 'Tea Variety': 'Black'}"
B07BNTRTS9,https://www.amazon.com/vdp/c0b6a7ce71eb40e9b79471ff041902be?ref=dp_vse_rvc_3,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/bc4b67b7-fd31-5464-a6cd-860391b5d7e7/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Wilton Bake Easy Non-Stick Spray.Wilton–Molde para hornear antiadherente fácil Spray,Bakers Joy Cake Pan Spray 4 Pack,"{'Brand': ""Baker's Joy"", 'Flavor': 'Soybean', 'Item Form': 'Spray'}"
B0BVQKQRDF,https://www.amazon.com/vdp/882d51dd80b64301a3b11be3d66f828f?ref=dp_vse_rvc_4,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/948e843c-7f7e-521e-8aaf-f5cdcbacaf2a/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Lunchtime with Val at Spread The Love HQ ,"LASTO Foods Peanut Butter - Natural Nut Butter w/a Convenient Squeezable Bottle - Unsalted Nut Spread w/No Added Oils or Sugar - Delicious, Healthy & Keto-friendly - (2 Pack, 12oz)","{'Flavor': 'Natural Unsalted', 'Brand': 'Lasto Foods'}"
B06XXMQH5R,https://www.amazon.com/vdp/97edfe870c6047c2acb8123d877d5475?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/10795d4f-2c34-520c-bd07-668dbbd3864e/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Five Stars,"Encha Culinary Grade Organic Matcha Green Tea Powder (USDA Organic Certificate and Antioxidant Content Listed, Premium Second Harvest Directly from Farm in Uji, Japan, 60g/2.12oz Size)","{'Brand': 'Encha', 'Item Form': 'Powder', 'Flavor': 'Matcha', 'Tea Variety': 'Green'}"
B0053TZLIE,https://www.amazon.com/vdp/ccd700b44c584e03afea0dbd4ecc3c98?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/d971748e-c4f3-5a34-b4a3-7b3628c6b985/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,How to Make the Marvelous Merveilleux,LorAnn Meringue Powder 4 ounce,"{'Brand': 'LorAnn', 'Flavor': 'Meringue', 'Item Form': 'Powder'}"
B09GRSK2VM,https://www.amazon.com/vdp/464c972bfa8a46ada810ccb1c01ef5bd?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/3ae7d6d8-bd17-570c-9889-a344fb0601b7/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,How To Make Black Tapioca - Bubble Tea Supply Boba Recipe,BUBBLE TEA SUPPLY Boba Pearls RAINBOW 2 bags 6.6# 170+ servings(aka) The BEST Tapioca Pearls Brown Sugar Boba Boba Balls Tapioca Boba Boba Bubbles Brown Sugar Boba Pearls Boba Pearl Boba Tea Balls to DIY Boba Drink Award Winning Boba Variety,"{'Brand': 'Bubble Tea Supply', 'Item Form': 'Powder', 'Flavor': 'Colored Rainbow', 'Country of Origin': 'Taiwan'}"
