product_id,video_url,content_url,video_title,parent_title,aspects
B07HKXVQYC,https://www.amazon.com/vdp/48e01be5ef894ef2b274e24ef7d74f1c?ref=dp_vse_rvc_4,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/667362bd-c18c-5e66-b5e6-55c6873200e0/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,I need Help with a new agitator.,"Giantex Portable Washing Machine, Full Automatic Washer and Dryer Combo, with Built-in Pump Drain 8 LBS Capacity Compact Laundry Washer Spinner for Apartment RV Dorm","{'Color': 'White', 'Brand': 'Giantex'}"
B00WVTXVMC,https://www.amazon.com/vdp/6b609611a95541ef83ded97351e8d72e?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/aad5c7b5-1c3d-5606-be78-276d15dd4fb7/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Gets the job done,"Breathing Mobile Washer Handheld, Portable, Non-Electric, Mobile, Clothes Washing Machine","{'Brand': 'Breathing Mobile Washer', 'Color': 'Blue'}"
B07KMQQDPP,https://www.amazon.com/vdp/aa80a41a6982444d9877df5aeb75416f?ref=dp_vse_rvc_4,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/d999f621-98d3-5c10-9dd5-d319d8a83398/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"16""Packaging Hand Impulse Sealer","Fuxury 12 Inch Impulse Bag Sealer, Heat Sealer Machine Closer for Cookies, Manual Hot Min Sealing Machine for Poly Bag & Shrink Wrap with 2 Free Repair Kit (Blue)","{'Brand': 'Fuxury', 'Material': 'Acrylonitrile Butadiene Styrene', 'Color': 'Blue', 'Power Source': 'Corded Electric'}"
B078JXBXSF,https://www.amazon.com/vdp/aa21a5fa0f4748e1b5b47f278ff2fed2?ref=dp_vse_rvc_5,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/5248c25e-1c1f-54c8-8158-7175d3827d90/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Waterdrop LT800P Replacement Refrigerator Water Filter, Compatible with LG LT800P, ADQ73613401, K...","EXCELPURE RPWF Replacement for GE RPWF (Not RPWFE), RWF1063, RWF3600A, WSG-4, DWF-36, R-3600, MPF15350, OPFG3-RF300, BCF77, Refrigerator Water Filter, 4PACK","{'Material': 'Carbon', 'Brand': 'EXCELPURE'}"
B09LCYX1M7,https://www.amazon.com/vdp/71a3b07beadd40dda3bc6151f7c5dc32?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/6e2e304f-3e20-54a0-bd30-bae8b4e0dd24/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Clear 2 Pack Egg Container,"Hacaroa 2 Pack 48 Grids Plastic Egg Holder for Refrigerator, Stackable Egg Storage Container Tray with Lid, Clear Egg Organizer Bin for Fridge, Countertop, Keep Fresh","{'Brand': 'Hacaroa', 'Shape': 'Rectangular', 'Room Type': 'Office'}"
B082YSP4MZ,https://www.amazon.com/vdp/a1ed08ee05ba4f4e92610fc60fb42e83?ref=dp_vse_rvc_8,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/13c7fd5e-6f5a-590a-9cd4-7d979610d528/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,OUGAR8 Appliance Handle Covers--Catches smudges &Fingerprints.Fast clean solution for your kitchen,"Refrigerator Door Handle Covers and Protector, Holiday Snowman Theme, Christmas Decoration for Kitchen Appliances, Refrigerator, Dishwasher, Freezer, Microwave Oven - Set of 3","{'Material': 'non-woven', 'Brand': 'TDL', 'Color': 'Color', 'Handle Type': 'Hook', 'Shape': 'Rectangular', 'Finish Type': 'Powder Coated', 'Pattern': 'Holiday Snowman Theme'}"
B0819S8JV2,https://www.amazon.com/vdp/a1ed08ee05ba4f4e92610fc60fb42e83?ref=dp_vse_rvc_8,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/13c7fd5e-6f5a-590a-9cd4-7d979610d528/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,OUGAR8 Appliance Handle Covers--Catches smudges &Fingerprints.Fast clean solution for your kitchen,"RICHEN Christmas Decorations Refrigerator Door Handle Cover, Set of 4 Embroidered Snowflake Fleece and Faux Fur Handle Cover, Traditional Xmas Gifts for Home Kitchen (Snowflake)","{'Brand': 'RICHEN', 'Color': 'Snowflake', 'Handle Type': 'Pull Handle', 'Finish Type': 'Brushed'}"
B0044EPWWE,https://www.amazon.com/vdp/92115b90b2cd4c5380e65c05d9c44624?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/e66728de-0528-5089-b7ec-c92f6abaea46/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Outdoor Beverage Refrigerator 84 Can EdgeStar- Stainless Steel with Glass Door,Outdoor Beverage Refrigerator 84 Can EdgeStar- Stainless Steel with Glass Door,"{'Installation Type': 'Freestanding', 'Form Factor': 'Wine Cellar', 'Color': 'Silver', 'Shelf Type': 'Wire', 'Brand': 'EdgeStar', 'Finish Type': 'Stainless steel', 'Pattern': 'Solid'}"
B08TB6KRJL,https://www.amazon.com/vdp/e3e1c1ca9e704caa89ebece05722b065?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/7cedf7f7-c8c4-5381-9b60-294161d4b409/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,EdgeStar IB450SS 50 Lb. 15 Inch Wide Undercounter Clear Ice Maker - Stainless Steel,EdgeStar IB450SSP 50 lb. 15 Inch Wide Undercounter Clear Ice Maker with Drain Pump,"{'Brand': 'EdgeStar', 'Color': 'Stainless Steel', 'Material': 'Stainless Steel'}"
B08TB6KRJL,https://www.amazon.com/vdp/949acefbcefe4ae4bc340688a4154cbf?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/21d4eadd-9e74-5074-b22c-c73e417a7ab8/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,EdgeStar 50 lb. Undercounter Clear Ice Maker with Drain Pump,EdgeStar IB450SSP 50 lb. 15 Inch Wide Undercounter Clear Ice Maker with Drain Pump,"{'Brand': 'EdgeStar', 'Color': 'Stainless Steel', 'Material': 'Stainless Steel'}"
B0788ZTYGQ,https://www.amazon.com/vdp/ba43f51c1cf84cc4bbfb4b78474875d6?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/83f15fce-0ea3-5a04-b640-3a643045f97e/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Waterdrop Plus DA29-00020B Refrigerator Water Filter, Compatible with Samsung DA29-00020B, DA29-0...","USA Made DA2900020B Compatible Filter by Instapure NSF/ANSI 42, 53, P473, 401 for CTO, Lead, PFOA/PFOS, Pharmaceuticals the Instapure REF-IPS-2 ULTRA filter fits Samsung HAF-CIN/EXP & more","{'Material': 'Carbon Fiber', 'Brand': 'Instapure'}"
B0788ZTYGQ,https://www.amazon.com/vdp/bbcf0ecc6247455ea8230a78a735fb3c?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/e1e24ceb-cff8-5f2a-b53e-dbf3039a7e8d/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Samsung Genuine DA29-00020B Refrigerator Water Filter, 2 Pack","USA Made DA2900020B Compatible Filter by Instapure NSF/ANSI 42, 53, P473, 401 for CTO, Lead, PFOA/PFOS, Pharmaceuticals the Instapure REF-IPS-2 ULTRA filter fits Samsung HAF-CIN/EXP & more","{'Material': 'Carbon Fiber', 'Brand': 'Instapure'}"
B07S388MQP,https://www.amazon.com/vdp/119fd225111d4c7eb9065e28ca0c6bf6?ref=dp_vse_rvc_5,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/eebabcf4-6c33-5218-8fc4-45051e2ce49d/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"NewAir Portable Ice Maker 28 lb. Daily, Countertop Compact Design, 3 Size Bullet Shaped Ice, AI-1...","NewAir White Portable Ice Maker | First Batch In Under 10 Minutes And 33 lb Daily | 2 Ice Size Bullets Daily, Perfect Machine For Kitchen Countertops, and RV NIM033WH00","{'Installation Type': 'Countertop', 'Color': 'White', 'Brand': 'NewAir'}"
B0194FZSQM,https://www.amazon.com/vdp/aa80a41a6982444d9877df5aeb75416f?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/d999f621-98d3-5c10-9dd5-d319d8a83398/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"16""Packaging Hand Impulse Sealer","Flexzion 8"" (200mm) Impulse Sealer (300w)- Manual Plastic Poly Bag Heat Sealing Machine Closer Kit w/Adjustable Timer, Portable with Free Replacement Element Grip and Teflon Tape","{'Brand': 'Flexzion', 'Material': 'Metal', 'Color': 'Blue', 'Power Source': 'Corded Electric', 'Country of Origin': 'China'}"
B0BCRGFXH7,https://www.amazon.com/vdp/ce4d64a3cfe94dd390a69ce8c99115eb?ref=dp_vse_rvc_3,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/33fc6a5e-2c70-55b8-b9f1-23d5669bff80/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Kenmore 9690 200 gal water filter.Filtro de agua Kenmore 46–9690–kenmoreclear. refrigerador, 46-9690",Amazon Basics Replacement LG LT600P Refrigerator Water Filter Cartridge - Premium Filtration,"{'Country of Origin': 'China', 'Brand': 'Amazon Basics'}"
B0BCRZBNT9,https://www.amazon.com/vdp/50db1e91abb44013985d09dd8f2b883e?ref=dp_vse_rvc_5,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/780febe7-9812-5162-92af-9728ff6ea75c/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Waterdrop LT500P NSF 401&53&42 Certified Refrigerator Water Filter, Compatible with LG LT500P, 52...",Amazon Basics Replacement LG LT500P Refrigerator Water Filter Cartridge - Premium Filtration,"{'Country of Origin': 'China', 'Brand': 'Amazon Basics'}"
B0BCRZBNT9,https://www.amazon.com/vdp/fb3a5466e80b4e5da7a26bc371a75614?ref=dp_vse_rvc_9,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/51f5581a-9190-5f96-a5de-74967cb9d9b8/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,WHAT TDS REALLY IS?,Amazon Basics Replacement LG LT500P Refrigerator Water Filter Cartridge - Premium Filtration,"{'Country of Origin': 'China', 'Brand': 'Amazon Basics'}"
B00YSOLOQI,https://www.amazon.com/vdp/184ddf8061ea4eb3b560872d73c8a5d1?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/10741da5-47bc-5beb-a7b4-a28e695d70e6/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,How to: Update any Appliance to Stainless Steel Instantly ,"EZ FAUX DECOR Dishwasher Front Door Panel Replacement Peel and Stick Stainless Steel Cover Vinyl Self Adhesive 26"" X 36"" Waterproof Heat Resisiant Durable Instant Update (Trimmable)","{'Brand': 'EZ FAUX DECOR', 'Color': 'Stainless-steel', 'Material': 'Vinyl', 'Installation Type': 'Self-Adhesive', 'Pattern': 'Brushed', 'Shape': 'Rectangular'}"
B00YSOLOQI,https://www.amazon.com/vdp/abc4d4b3bb114085b14917da3b05b3c8?ref=dp_vse_rvc_4,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/70a6f8a2-c3e0-5fae-a9e1-c4f8bc028002/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Looks great!,"EZ FAUX DECOR Dishwasher Front Door Panel Replacement Peel and Stick Stainless Steel Cover Vinyl Self Adhesive 26"" X 36"" Waterproof Heat Resisiant Durable Instant Update (Trimmable)","{'Brand': 'EZ FAUX DECOR', 'Color': 'Stainless-steel', 'Material': 'Vinyl', 'Installation Type': 'Self-Adhesive', 'Pattern': 'Brushed', 'Shape': 'Rectangular'}"
B09LMPFDYJ,https://www.amazon.com/vdp/5d6191b8374a41c29189a73b1b66c102?ref=dp_vse_rvc_7,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/86836730-7dea-5d15-9824-06d1d0f23e06/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,How to use Geesta Nespresso capsule foil seal kit,"Aluminum Foil Seals Lids for Refillable Nespresso Pods, Vertuo, VertuoLine, Vertuo Plus, Vertuo Next, Evoluo and Delonghi ENV Reusable Capsule Cups - 100 Count","{'Material': 'Aluminum', 'Compatible Devices': 'Delonghi', 'Brand': 'Hip Cup'}"
B08BYJRCKF,https://www.amazon.com/vdp/7790eb63b92a4d59962e83895f0a1e85?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/11f748d4-3593-5f12-bc44-7a07fccb30d5/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,The TUBE Cold Brew Coffee Maker Filter for Mason Jars,"Modern By Design 100 Pack 4"" x 12"" Cold Brew Coffee Filter, Disposable Mesh Brewing Sock for Concentrate Coffee/Tea, Use with Flasks, Bottles, Mason Jars, etc., Strong Design and No Mess","{'Compatible Devices': 'Coffee Maker', 'Brand': 'Modern By Design', 'Shape': 'Bag'}"
B0BTHP7NSL,https://www.amazon.com/vdp/71a3b07beadd40dda3bc6151f7c5dc32?ref=dp_vse_rvc_3,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/6e2e304f-3e20-54a0-bd30-bae8b4e0dd24/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Clear 2 Pack Egg Container,Egg Container for Refrigerator - Egg Holder for Refrigerator - 2 Layers of Egg Container for Refrigerator - 46 Counts Egg Organizer - Large Capacity Egg Storage Tray with Cover (1),"{'Material': 'Plastic', 'Brand': 'Generic', 'Shape': 'Rectangular', 'Room Type': 'Kitchen', 'Country of Origin': 'China'}"
B07D12RFG6,https://www.amazon.com/vdp/edad1d45d17f4a60a6fa20a8c2a8be9b?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/e83e4fd8-14c9-5628-8430-d9633f2577ad/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,The bests...,Adjustable Refrigerator Stand Portable Washer Dryer Stand Roller Washing Machine Dolly Pedestal Base Cabinet with 4 Locking Rubber Casters Wheels and 4 Feet,"{'Brand': 'Grandekor', 'Mounting Type': 'Floor Stand', 'Material': 'Plastic'}"
B0753M2PBC,https://www.amazon.com/vdp/c426934bd8ea44a9bde1ae6169a210a8?ref=dp_vse_rvc_7,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/72de4c79-5e11-5e56-b908-ae90a9836c45/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,EveryDrop by Whirlpool Refrigerator Water Filter 5,"everydrop by Whirlpool Ice and Water Refrigerator Filter 3, EDR3RXD1, Single-Pack","{'Material': 'water filter', 'Brand': 'EveryDrop by Whirlpool', 'Country of Origin': 'Taiwan', 'Color': 'White'}"
B0755MBFZY,https://www.amazon.com/vdp/19768b831a6d4ba0beb76da6c49a6187?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/3b718e23-ebd1-5475-be44-81597675d076/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Useless and doesnt work. Buyer beware,Reusable Carafe Filter - For 2.0 Keurig K Cup Coffee Maker - 1 Pod plus a FREE BONUS Scoop- Makes 3-4 Cups- By Coffee Bean N Leaf Brews,"{'Material': 'Stainless Steel', 'Compatible Devices': 'Keurig 2.0', 'Brand': 'JASSY', 'Shape': 'Basket'}"
B08R978YDR,https://www.amazon.com/vdp/302919646d3a4b3492b36760f3063a0b?ref=dp_vse_rvc_8,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/98e0e012-8b70-544d-bc33-80ef70ef62a5/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,The Best Way to Load a Washing Machine ,"Bosch WTG86403UC 300 Series 24 Inch Smart Electric Dryer with 4 cu. ft. Capacity, Wi-Fi Enabled, 15 Dry Cycles, 4 Temperature Settings, Energy Star Certified, Sensor Controlled Condensation Dry, AntiVibration Design, Child Lock, Extra Fine Double Lint-Fil","{'Form Factor': 'Front Load', 'Brand': 'BOSCH'}"
B09VXXNGHC,https://www.amazon.com/vdp/5d6191b8374a41c29189a73b1b66c102?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/86836730-7dea-5d15-9824-06d1d0f23e06/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,How to use Geesta Nespresso capsule foil seal kit,Grasseed Aluminum Foils Lids to Reuse Coffee Pods Compatible with Nespresso VertuoLine Capsules-200 Pcs,"{'Material': 'Aluminum', 'Compatible Devices': 'Coffee Maker', 'Brand': 'Grasseed', 'Shape': 'Disk'}"
B08YWXWBZV,https://www.amazon.com/vdp/aa80a41a6982444d9877df5aeb75416f?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/d999f621-98d3-5c10-9dd5-d319d8a83398/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"16""Packaging Hand Impulse Sealer","LinsnField Sealer Pro, Patented 12inch Impulse Heat Bag Sealer, 5mm Sealing Width Poly Bag Seal Machine, 2 Replacement Kits 2 Fuses Included, Blue","{'Brand': 'LinsnField', 'Color': 'BLUE', 'Power Source': 'Electric'}"
B0764KBDSK,https://www.amazon.com/vdp/f4d5e9635835461da09a5c0d183dbdf0?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/86b93608-81dd-561f-8018-edc126baf8a8/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Day and Night CO2 Monitor and Controller for Greenhouses,"Titan Controls Spartan Series Basic Digital Environmental Controller (Temperature, CO2 Timer and Humidity)","{'Country of Origin': 'China', 'Brand': 'Titan Controls'}"
B0764KBDSK,https://www.amazon.com/vdp/adbdedc1d12a4f398e9746915f7fc2d4?ref=dp_vse_rvc_4,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/e404ab06-14fe-50a4-9248-f5f55d6943d7/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Autopilot APC8200 CO2 Monitor & Controller with 15 Foot Remote Sensor, Blue","Titan Controls Spartan Series Basic Digital Environmental Controller (Temperature, CO2 Timer and Humidity)","{'Country of Origin': 'China', 'Brand': 'Titan Controls'}"
B00LIAP2ZY,https://www.amazon.com/vdp/7009d216ca5946eea1987b9f572811ea?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/47266d42-35e1-5226-a154-41d61f75daec/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Good for small space, 2-3 people, where time is not an issue","LG WM3997HWA Ventless 4.3 Cu. Ft. Capacity Steam Washer/Dryer Combination with TurboWash, TrueBalance Anti-Vibration System, NeveRust Stainless Steel Drum, Allergiene Cycle in White","{'Color': 'White', 'Brand': 'LG'}"
B00LIAP2ZY,https://www.amazon.com/vdp/32182cfd529d4b72ba92d389f0696a88?ref=dp_vse_rvc_5,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/14819ebe-b5d9-5b20-a958-6b1e9867d549/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Equator 4400N Video,"LG WM3997HWA Ventless 4.3 Cu. Ft. Capacity Steam Washer/Dryer Combination with TurboWash, TrueBalance Anti-Vibration System, NeveRust Stainless Steel Drum, Allergiene Cycle in White","{'Color': 'White', 'Brand': 'LG'}"
